Rooms,Price,Distance,Landsize,BuildingArea
3,1230000.0,10.4,324.0,207.0
4,1475000.0,1.8,137.0,
2,450000.0,1.8,0.0,
2,525000.0,1.8,1618.0,
3,1225000.0,5.3,260.0,
4,1955000.0,5.3,5.0,
3,2775000.0,5.3,901.0,
3,1310000.0,15.4,717.0,
4,1415000.0,12.3,588.0,
2,601000.0,15.5,0.0,62.0
2,440000.0,11.4,1100.0,
1,370000.0,11.4,2029.0,54.0
3,1051000.0,21.5,597.0,
3,1206000.0,21.5,300.0,
3,900000.0,8.5,0.0,149.0
3,940000.0,8.5,587.0,
1,257500.0,8.5,0.0,35.0
1,257500.0,8.5,995.0,35.0
3,1114000.0,8.5,256.0,190.0
3,520000.0,14.7,312.0,185.0
4,715000.0,14.7,630.0,
3,1900000.0,3.5,337.0,
2,1480000.0,3.5,0.0,
2,760000.0,3.5,0.0,77.0
4,2635000.0,4.6,401.0,154.0
2,1250000.0,4.6,192.0,100.0
1,400000.0,4.6,0.0,50.0
4,4200000.0,4.6,787.0,275.0
2,1310000.0,4.6,78.0,
2,626000.0,4.6,0.0,78.0
3,1270000.0,8.4,585.0,
3,980000.0,8.4,581.0,
4,1148000.0,8.4,552.0,140.0
3,1540000.0,3.5,288.0,
4,1210000.0,12.0,725.0,
3,935000.0,12.0,529.0,99.0
3,510000.0,12.0,292.0,119.0
5,861000.0,12.0,650.0,
3,732000.0,12.0,952.0,
4,755000.0,12.0,479.0,157.0
1,325000.0,12.0,60.0,
4,1200000.0,12.0,499.0,260.0
3,1450000.0,19.9,1555.0,
3,800000.0,19.9,461.0,133.0
2,655000.0,19.9,306.0,
4,812000.0,19.9,962.0,
3,1400000.0,8.9,697.0,
5,1170000.0,8.9,694.0,210.0
5,970000.0,23.5,725.0,
5,3350000.0,15.2,700.0,
5,2255000.0,15.2,556.0,
3,870000.0,22.2,590.0,151.0
4,1870000.0,5.1,457.0,
3,1750000.0,1.9,100.0,
4,1800000.0,1.9,153.0,93.0
4,3825000.0,1.9,280.0,
4,485000.0,20.5,196.0,163.0
2,1350000.0,2.7,0.0,109.0
3,940000.0,2.7,0.0,20.0
1,410000.0,2.7,0.0,50.0
2,980000.0,2.7,0.0,
1,380000.0,2.7,0.0,
2,625000.0,0.7,0.0,88.0
6,917000.0,20.8,869.0,
4,632500.0,14.0,592.0,
3,702000.0,14.0,600.0,
2,701000.0,5.0,0.0,107.0
4,1600000.0,5.0,613.0,160.0
7,2000000.0,8.2,608.0,355.0
4,1610000.0,8.2,861.0,274.0
3,1742000.0,8.2,697.0,
3,1016000.0,8.2,304.0,
3,700000.0,10.5,485.0,130.0
2,615000.0,10.5,418.0,94.0
3,650000.0,10.5,691.0,
5,2400000.0,10.2,593.0,309.0
3,938000.0,10.2,271.0,
4,2290000.0,10.2,910.0,
3,1775000.0,10.2,780.0,
3,659500.0,18.0,665.0,
4,505000.0,18.4,498.0,167.0
4,560000.0,18.4,452.0,159.0
4,701000.0,15.5,651.0,
4,2600000.0,15.5,1330.0,
4,1205000.0,15.5,646.0,167.0
5,1750000.0,15.5,787.0,334.0
4,1350000.0,15.5,1025.0,
5,2300000.0,15.5,4001.0,
5,2330000.0,15.5,862.0,
3,1350000.0,12.4,725.0,
5,1410000.0,12.4,648.0,250.0
3,1204000.0,12.4,716.0,
3,610000.0,27.0,1281.0,
4,760000.0,15.3,695.0,
3,670000.0,15.3,541.0,121.0
3,1860000.0,4.1,0.0,176.0
3,1400000.0,4.1,0.0,
3,1350000.0,4.1,187.0,133.0
4,2070000.0,4.3,291.0,
3,865000.0,17.2,603.0,
4,980000.0,17.2,539.0,192.0
4,950000.0,17.2,660.0,
4,1295000.0,8.9,702.0,
4,788800.0,14.5,631.0,
3,900000.0,14.5,280.0,
3,700000.0,14.5,530.0,
4,455000.0,14.7,534.0,101.0
3,483000.0,14.7,569.0,
3,455000.0,14.7,610.0,125.0
4,1276000.0,6.4,323.0,130.0
3,700000.0,16.5,673.0,
3,729000.0,16.5,672.0,
4,1184000.0,16.7,700.0,
4,1157000.0,16.7,752.0,162.0
5,1100000.0,16.7,672.0,237.0
4,2200000.0,6.8,650.0,
2,865000.0,4.6,70.0,
3,900000.0,25.2,0.0,177.0
4,500000.0,27.2,512.0,179.0
4,1142000.0,6.3,234.0,176.0
3,1100000.0,6.3,732.0,
2,780000.0,6.3,178.0,84.0
3,920000.0,6.3,182.0,
2,500000.0,6.3,0.0,85.0
4,655000.0,14.0,531.0,
4,890000.0,11.0,499.0,
4,935000.0,11.0,629.0,180.0
3,815000.0,11.0,159.0,130.0
3,440500.0,15.5,205.0,
3,451500.0,9.4,180.0,88.0
3,825000.0,4.3,2905.0,164.0
2,425500.0,4.3,1727.0,82.0
2,920000.0,4.3,234.0,
3,762000.0,4.3,0.0,
3,1306000.0,4.3,199.0,126.0
2,566000.0,4.3,1017.0,
3,1420000.0,10.2,726.0,130.0
3,805000.0,21.5,0.0,164.0
4,934000.0,9.5,581.0,163.0
2,585000.0,6.4,598.0,
3,2330000.0,7.9,656.0,210.0
3,1721000.0,9.7,301.0,
3,650000.0,23.2,787.0,
3,762000.0,23.2,792.0,148.0
4,1384000.0,13.8,631.0,
3,1350000.0,13.4,601.0,
3,1070000.0,13.4,448.0,96.0
2,1500000.0,13.4,1021.0,
3,1200000.0,13.4,567.0,
6,1200000.0,13.4,675.0,
3,1100000.0,13.4,614.0,
2,706000.0,13.4,305.0,305.0
3,785000.0,25.0,723.0,138.0
4,950000.0,25.0,2033.0,255.0
4,2800000.0,10.5,498.0,226.0
1,290000.0,10.5,0.0,35.0
3,570500.0,14.0,640.0,92.0
4,631000.0,14.0,696.0,158.0
2,372100.0,6.4,0.0,66.0
4,1350000.0,5.2,372.0,184.0
5,1300000.0,5.2,479.0,
1,315000.0,5.2,0.0,
2,702500.0,4.0,65.0,78.0
1,275000.0,5.2,1388.0,36.0
2,835000.0,5.2,207.0,77.0
10,900000.0,12.1,313.0,
3,710000.0,12.1,540.0,142.0
3,1320000.0,14.7,620.0,
2,480000.0,10.1,830.0,
3,1840000.0,10.1,483.0,171.0
2,430000.0,10.1,2048.0,68.0
3,525000.0,14.8,400.0,
2,495000.0,31.2,198.0,94.0
2,403500.0,34.9,339.0,101.0
4,1550000.0,8.4,642.0,
1,361000.0,7.8,60.0,53.0
3,960000.0,11.7,382.0,151.0
3,696000.0,16.7,259.0,
5,1115000.0,16.7,590.0,
3,1950000.0,16.7,734.0,
4,962000.0,17.5,724.0,
3,900000.0,6.7,227.0,102.0
1,365000.0,2.0,0.0,46.0
2,310000.0,20.6,38.0,114.0
3,662000.0,23.0,396.0,120.0
3,625500.0,23.0,397.0,
3,459000.0,14.0,583.0,
3,420500.0,14.0,650.0,
4,583000.0,24.7,757.0,
3,618500.0,24.7,540.0,
3,727000.0,24.7,763.0,
3,535000.0,14.8,675.0,
3,560000.0,18.0,543.0,153.0
4,860000.0,14.7,663.0,
3,802000.0,22.2,251.0,185.0
3,800000.0,22.2,801.0,150.0
4,854000.0,22.2,676.0,181.0
3,1735000.0,14.3,725.0,
3,920000.0,16.1,239.0,187.0
3,904000.0,16.1,720.0,116.0
3,500000.0,28.8,621.0,
3,1440000.0,8.9,598.0,116.0
3,900000.0,7.2,0.0,
2,540000.0,18.0,132.0,
4,1054000.0,18.0,791.0,230.0
4,625000.0,28.5,669.0,165.0
3,600000.0,19.6,524.0,155.0
2,401500.0,19.6,149.0,
3,630000.0,19.6,388.0,127.0
4,1012000.0,19.6,631.0,355.0
4,565000.0,19.6,548.0,110.0
2,502500.0,7.5,0.0,62.0
3,1550000.0,7.5,730.0,
2,420000.0,7.5,0.0,
2,785000.0,8.2,145.0,
3,1410000.0,7.5,585.0,198.0
3,750000.0,13.1,724.0,
4,748888.0,24.8,1014.0,280.0
4,850000.0,24.8,738.0,148.0
1,490000.0,2.1,0.0,57.0
1,381000.0,3.6,454.0,
2,650000.0,3.6,0.0,
3,1502000.0,3.6,179.0,
3,878000.0,5.1,163.0,
3,440000.0,5.1,0.0,
2,395000.0,5.1,0.0,73.0
2,991000.0,5.1,318.0,106.0
4,945000.0,15.4,294.0,194.0
2,1020000.0,15.4,581.0,116.4
6,1234000.0,15.4,579.0,
3,506000.0,38.0,578.0,123.0
4,755000.0,38.0,622.0,163.0
4,807000.0,45.9,40468.0,
3,426000.0,45.9,412.0,103.0
2,540000.0,7.3,0.0,77.0
2,960000.0,16.7,229.0,101.0
5,1116500.0,16.7,701.0,182.85
2,610000.0,16.1,168.0,
3,690000.0,16.1,540.0,
2,585000.0,16.1,240.0,79.0
3,800000.0,16.1,668.0,
4,800000.0,16.1,626.0,169.0
3,896000.0,16.1,653.0,130.0
3,1010000.0,16.1,582.0,
3,1660000.0,13.8,478.0,
2,1960000.0,13.8,697.0,
3,1200000.0,5.3,1089.0,
2,670000.0,5.3,0.0,
2,600000.0,5.3,0.0,
1,415000.0,5.3,0.0,
3,1150000.0,5.3,5259.0,119.0
3,1100000.0,5.3,109.0,109.5
2,525000.0,21.3,0.0,80.0
2,650000.0,8.8,140.0,107.0
2,580000.0,8.8,498.0,75.0
2,820000.0,8.8,721.0,
4,600000.0,18.0,715.0,
3,536500.0,18.4,578.0,129.7
3,541000.0,18.4,623.0,
3,557000.0,18.4,577.0,
2,1601000.0,7.8,697.0,
3,559000.0,14.0,604.0,
3,930000.0,14.5,847.0,
4,705000.0,15.5,815.0,198.0
4,590000.0,15.5,757.0,152.0
3,920000.0,11.7,313.0,140.0
4,1100000.0,11.7,500.0,267.0
3,840000.0,11.7,575.0,138.0
3,860000.0,11.7,568.0,
3,840000.0,3.4,114.0,
2,535000.0,3.4,0.0,110.0
3,1080000.0,5.4,151.0,103.0
4,575000.0,25.2,384.0,131.0
3,740000.0,12.1,633.0,
4,1040000.0,23.3,633.0,
4,795000.0,16.3,499.0,
4,660000.0,16.3,578.0,
2,1170000.0,6.4,686.0,
3,930000.0,6.4,545.0,116.0
2,650000.0,6.4,279.0,104.0
3,702000.0,6.4,189.0,131.0
2,575000.0,5.9,0.0,
2,675000.0,4.3,198.0,
2,440000.0,4.3,0.0,93.0
3,520000.0,17.4,631.0,111.0
3,430000.0,17.4,522.0,
4,570000.0,17.4,665.0,665.0
3,520000.0,17.4,798.0,128.0
4,515000.0,17.4,653.0,122.0
2,387000.0,0.0,0.0,47.0
3,341000.0,29.8,578.0,
3,336000.0,29.8,580.0,116.0
4,426000.0,29.8,655.0,142.0
4,780000.0,25.9,1037.0,
3,775500.0,17.9,840.0,125.0
3,726000.0,17.9,615.0,132.0
4,710000.0,17.9,666.0,123.0
3,1045000.0,17.2,401.0,
3,820000.0,16.2,260.0,157.0
3,1301000.0,16.2,636.0,
2,951000.0,6.2,172.0,
4,1425000.0,6.2,388.0,151.0
3,935000.0,14.3,280.0,109.0
3,637500.0,26.5,609.0,
3,780000.0,26.5,1469.0,
3,1800000.0,14.2,747.0,
3,1700000.0,14.2,862.0,
5,2248000.0,14.2,729.0,398.0
3,1260000.0,14.2,743.0,148.47
5,960000.0,18.8,731.0,130.0
2,550000.0,10.1,1039.0,
3,956000.0,10.1,137.0,137.0
3,620000.0,34.1,668.0,
3,605000.0,34.1,688.0,121.0
3,740000.0,6.2,204.0,
3,990000.0,6.2,337.0,
4,950000.0,10.4,558.0,148.0
4,650000.0,22.7,660.0,
3,752000.0,22.7,667.0,
2,541000.0,1.8,0.0,53.0
3,1307500.0,5.3,258.0,124.0
3,1100000.0,5.3,449.0,
3,1050000.0,5.3,530.0,
3,1800000.0,5.3,771.0,
3,1550000.0,5.3,422.0,
4,1211000.0,16.7,727.0,167.0
3,970000.0,11.2,701.0,
4,1453000.0,11.2,525.0,
4,1610000.0,12.3,592.0,193.0
2,1150000.0,12.3,622.0,122.0
4,559000.0,43.3,480.0,
4,435000.0,47.3,553.0,553.0
3,1190000.0,21.5,0.0,131.0
1,503750.0,21.5,80.0,88.0
2,962000.0,8.5,624.0,
3,629000.0,8.5,495.0,
3,881000.0,8.5,480.0,
4,690000.0,14.7,540.0,531.0
4,596000.0,14.7,416.0,182.9
4,698000.0,14.7,448.0,190.0
2,500000.0,4.6,0.0,78.0
4,1060500.0,8.4,490.0,130.0
4,990000.0,8.4,500.0,
2,652000.0,12.0,260.0,
3,953000.0,12.0,743.0,115.0
2,468000.0,12.0,0.0,81.0
2,710000.0,12.0,126.0,138.0
3,550000.0,12.0,1723.0,
3,725000.0,12.0,579.0,
3,880000.0,12.0,743.0,
2,502000.0,12.0,230.0,69.0
3,1175000.0,12.0,545.0,
1,432000.0,2.4,7455.0,
2,800000.0,2.4,0.0,89.0
3,710000.0,21.3,314.0,88.0
2,1310000.0,8.9,1313.0,
2,855000.0,8.9,562.0,
3,735000.0,23.5,721.0,143.0
3,755000.0,23.5,551.0,178.0
3,537000.0,20.6,640.0,156.0
2,386000.0,35.4,150.0,106.0
4,763000.0,35.4,611.0,184.75
3,725000.0,35.4,769.0,
4,768000.0,35.4,542.0,170.0
3,2800000.0,1.9,216.0,193.74
2,345000.0,20.5,305.0,131.0
2,666000.0,2.7,0.0,73.0
2,910000.0,2.7,0.0,
1,401500.0,2.7,10.0,
3,760000.0,20.8,593.0,
2,610000.0,14.0,419.0,135.0
3,550000.0,14.0,606.0,130.0
4,520000.0,14.0,699.0,110.0
3,805000.0,16.1,930.0,
2,470000.0,5.0,0.0,67.0
3,1000000.0,5.0,198.0,
3,860000.0,10.5,446.0,126.0
3,532000.0,10.5,206.0,
3,960000.0,10.5,655.0,
3,630000.0,10.5,626.0,
4,580000.0,10.5,270.0,
4,853000.0,15.5,724.0,330.0
4,704000.0,15.5,644.0,
3,508000.0,15.3,189.0,
3,1236000.0,7.0,508.0,
1,328000.0,7.0,1047.0,
2,1140000.0,4.1,586.0,119.0
2,341500.0,4.3,16000.0,68.5
2,470000.0,12.9,161.0,
3,1111500.0,17.2,722.0,94.0
4,1214000.0,14.7,734.0,
4,1045000.0,14.7,728.0,153.0
3,622000.0,14.7,137.0,71.0
3,826000.0,21.1,830.0,135.0
4,1265000.0,21.5,604.0,
2,604000.0,14.5,151.0,
2,655000.0,14.5,298.0,98.0
3,740000.0,14.5,909.0,
3,505000.0,14.7,557.0,116.0
3,570000.0,14.7,909.0,
3,453000.0,14.7,575.0,
2,335000.0,14.7,190.0,113.0
1,280000.0,6.4,45.0,
4,955000.0,6.4,459.0,
3,700000.0,6.4,125.0,131.0
1,380000.0,3.1,68.0,
4,1900000.0,3.1,168.0,
3,800000.0,16.5,898.0,142.0
5,1090000.0,16.7,698.0,246.0
4,1920000.0,6.8,388.0,178.0
4,530000.0,25.5,448.0,155.0
3,982500.0,6.3,444.0,122.0
3,1400000.0,6.3,668.0,
3,1042000.0,6.3,358.0,
3,1230000.0,6.3,433.0,144.0
3,1005000.0,6.3,451.0,
2,911000.0,3.0,141.0,
2,1190000.0,3.0,147.0,175.0
3,2050000.0,7.5,402.0,
3,1680000.0,7.5,673.0,136.0
1,280000.0,7.5,0.0,
1,310000.0,7.5,1715.0,
5,1472000.0,7.5,486.0,
2,454000.0,10.4,182.0,
3,1005000.0,11.0,636.0,
4,820000.0,11.0,288.0,
4,1360000.0,11.0,615.0,
3,950000.0,11.0,399.0,
3,620000.0,15.5,466.0,107.0
3,830000.0,9.4,529.0,130.0
3,730000.0,9.4,276.0,
4,805000.0,9.4,562.0,146.0
2,510000.0,9.4,170.0,100.0
3,645000.0,12.8,603.0,
2,486000.0,6.3,0.0,63.0
3,855000.0,4.3,159.0,129.0
2,1035000.0,4.3,319.0,117.0
3,1310000.0,4.3,523.0,
4,1450000.0,10.2,803.0,154.0
3,1060000.0,10.2,343.0,1.0
3,970000.0,21.5,612.0,154.0
4,840000.0,21.5,383.0,
4,665000.0,9.5,538.0,
3,750000.0,9.5,561.0,103.0
5,800000.0,9.5,577.0,166.0
2,800000.0,7.9,0.0,
5,2400000.0,7.9,785.0,
5,2400000.0,9.7,742.0,262.0
3,2668000.0,9.7,939.0,
4,1750000.0,9.7,683.0,
4,1850000.0,9.7,929.0,266.0
4,670000.0,39.0,900.0,244.0
3,1850000.0,17.3,252.0,203.0
2,906000.0,8.8,617.0,109.98
3,1640000.0,11.4,585.0,
3,1610000.0,11.4,672.0,
2,410000.0,11.4,834.0,75.0
5,1500000.0,11.4,591.0,188.0
2,860000.0,13.8,230.0,
4,775000.0,35.2,520.0,
3,755000.0,35.2,840.0,
3,1020000.0,13.4,624.0,
3,874000.0,13.4,232.0,103.0
3,560000.0,8.6,158.0,137.0
2,620000.0,10.3,972.0,
3,1500000.0,10.3,279.0,
1,1100000.0,14.0,1312.0,
3,450000.0,14.0,0.0,100.0
3,560000.0,14.0,639.0,
3,1120000.0,5.2,322.0,107.0
2,1110000.0,5.2,196.0,101.0
3,1260000.0,5.2,470.0,
4,1790000.0,5.2,733.0,238.0
1,390500.0,4.0,0.0,49.0
4,800000.0,12.1,535.0,132.0
5,999000.0,12.1,627.0,268.0
3,680000.0,12.1,539.0,
4,750000.0,14.8,447.0,
3,1830000.0,7.7,605.0,
3,920000.0,1.6,98.0,
3,1400000.0,3.5,107.0,
2,796000.0,10.1,0.0,86.0
2,1630000.0,10.1,618.0,
3,1050000.0,10.1,184.0,133.0
3,825000.0,31.2,355.0,
2,610000.0,7.8,816.0,88.0
3,977500.0,11.7,209.0,
2,639000.0,27.0,278.0,104.0
4,1138000.0,17.9,536.0,
3,1050000.0,17.9,539.0,169.0
2,640000.0,3.6,533.0,110.0
3,1285000.0,6.7,579.0,143.0
3,890000.0,6.7,190.0,
2,1080000.0,2.0,0.0,94.0
6,1000000.0,20.6,752.0,40.0
3,607500.0,20.6,654.0,185.0
3,500000.0,20.6,448.0,150.0
3,515000.0,20.6,490.0,122.25
3,510000.0,20.6,350.0,161.0
4,592500.0,20.6,448.0,188.0
4,595000.0,20.6,420.0,
3,1005000.0,23.0,1018.0,
3,669000.0,24.7,713.0,145.0
3,880000.0,24.7,734.0,
3,560000.0,24.7,630.0,
5,895000.0,24.7,779.0,186.0
2,710000.0,7.9,1533.0,
3,572000.0,14.8,585.0,
4,505000.0,18.0,344.0,105.9
3,550000.0,18.0,668.0,
5,1530000.0,12.4,851.0,215.0
3,816000.0,14.3,0.0,121.0
4,1385000.0,14.3,417.0,203.0
3,900000.0,16.1,726.0,
2,472500.0,28.8,590.0,74.0
1,895000.0,1.3,0.0,60.0
2,724000.0,27.0,224.0,104.0
3,1975000.0,7.2,458.0,165.0
3,1200000.0,7.2,1405.0,117.0
3,751000.0,18.0,247.0,
2,635000.0,7.2,371.0,
2,630000.0,7.2,637.0,73.0
2,730000.0,7.2,0.0,
4,600000.0,19.6,500.0,
3,410000.0,19.6,216.0,
3,545000.0,19.6,400.0,
3,1620000.0,7.5,393.0,
1,326000.0,7.5,0.0,
3,1535000.0,8.2,811.0,152.0
2,830000.0,13.1,779.0,102.0
3,740000.0,24.8,968.0,118.0
2,505000.0,3.4,0.0,
2,430000.0,5.1,1909.0,110.0
3,900000.0,5.1,312.0,106.0
4,1000000.0,5.1,180.0,206.0
4,891000.0,5.1,446.0,101.7
3,742000.0,15.4,404.0,
3,1011000.0,15.4,590.0,114.0
4,600500.0,38.0,580.0,
3,665000.0,38.0,642.0,
3,645000.0,12.9,556.0,
3,627000.0,12.9,573.0,
2,580000.0,7.3,200.0,62.0
2,519500.0,7.3,1101.0,73.0
2,656000.0,16.7,345.0,120.0
2,730000.0,16.7,235.0,
5,1182000.0,16.7,650.0,152.0
4,1500000.0,16.7,248.0,
3,1800000.0,16.7,729.0,
5,1832000.0,16.7,803.0,
3,1000000.0,16.7,365.0,124.0
2,493000.0,11.2,201.0,201.0
3,940000.0,11.2,627.0,173.0
2,435000.0,11.2,144.0,73.0
3,725000.0,16.1,672.0,
3,476500.0,20.4,321.0,
4,741000.0,11.2,652.0,158.0
3,550000.0,11.2,325.0,100.0
3,1930000.0,13.8,720.0,
3,1405000.0,13.8,220.0,139.0
2,500000.0,5.3,2338.0,
2,520000.0,6.2,0.0,
4,1270500.0,21.3,801.0,180.0
3,751000.0,21.3,693.0,129.0
3,1515000.0,8.9,827.0,
2,735000.0,8.8,600.0,
4,590000.0,8.8,409.0,
3,1460000.0,16.0,725.0,
4,1535000.0,16.0,719.0,719.0
4,700000.0,18.0,788.0,236.0
3,520000.0,18.4,609.0,109.0
4,650000.0,18.4,680.0,205.0
4,576000.0,18.4,570.0,
2,472000.0,12.3,0.0,70.0
2,880000.0,7.8,229.0,113.0
4,985000.0,7.8,181.0,154.0
3,528000.0,14.0,588.0,92.0
4,590000.0,14.0,617.0,
3,918000.0,11.7,669.0,166.0
3,777000.0,11.7,300.0,
4,880000.0,11.7,534.0,
2,591000.0,5.4,0.0,90.0
3,565000.0,14.0,543.0,106.9
4,362000.0,31.7,685.0,141.0
3,330000.0,31.7,654.0,
3,798000.0,16.3,806.0,
3,560000.0,16.3,535.0,104.0
3,447000.0,41.0,230.0,102.0
4,900000.0,41.0,2026.0,
3,681000.0,6.4,523.0,93.82
3,1005000.0,6.4,653.0,109.0
2,468000.0,6.4,312.0,89.0
2,650000.0,6.4,249.0,
3,1638000.0,8.4,697.0,
3,640000.0,4.3,91.0,132.0
2,410000.0,4.3,0.0,
3,420000.0,17.4,658.0,94.0
3,375000.0,29.8,584.0,
3,326000.0,29.8,611.0,115.0
3,400000.0,29.8,800.0,
3,412250.0,29.8,592.0,
3,371500.0,31.7,582.0,
3,725000.0,17.9,602.0,129.0
3,1101000.0,17.2,774.0,132.6
4,926000.0,17.2,374.0,170.0
1,362000.0,6.2,0.0,55.0
1,309000.0,21.5,57.0,42.0
3,1267000.0,14.2,714.0,
2,611000.0,14.2,161.0,82.0
4,1750000.0,14.2,766.0,
3,755000.0,18.8,197.0,132.0
3,862000.0,18.8,246.0,3.0
3,815500.0,18.8,434.0,104.0
3,1100000.0,6.2,449.0,154.3
4,1130000.0,10.4,650.0,163.0
4,1006000.0,10.4,270.0,178.74
2,445000.0,22.7,197.0,82.0
3,650000.0,22.7,603.0,130.0
2,465000.0,1.8,0.0,53.0
3,1290000.0,5.3,196.0,
3,1335000.0,5.3,390.0,112.0
1,352500.0,5.3,1279.0,
3,1875000.0,5.3,771.0,
4,1390000.0,15.5,558.0,243.0
4,643500.0,47.3,600.0,300.0
2,541000.0,8.5,133.0,
2,510000.0,8.5,129.0,88.3
2,550000.0,8.5,164.0,80.7
2,580000.0,8.5,103.0,111.0
2,706000.0,8.5,205.0,
2,559000.0,3.5,712.0,
2,570000.0,4.6,0.0,
1,250000.0,8.4,631.0,34.0
1,392000.0,8.4,629.0,41.0
1,505000.0,8.4,102.0,43.0
3,980000.0,8.4,397.0,107.0
2,495000.0,12.0,134.0,
2,320000.0,12.0,89.0,65.0
2,617500.0,12.0,0.0,114.0
5,1282500.0,12.0,499.0,251.0
4,760500.0,12.0,846.0,
2,419000.0,2.4,3512.0,51.0
3,1590000.0,2.4,83.0,
2,592000.0,2.4,2044.0,
2,1667500.0,2.4,92.0,141.0
2,685000.0,2.4,0.0,77.0
3,882500.0,19.9,918.0,145.0
3,910000.0,19.9,651.0,162.0
3,777000.0,21.3,502.0,
3,510000.0,20.6,523.0,
3,1651000.0,15.2,390.0,125.0
2,770000.0,15.2,208.0,
4,1040000.0,22.2,1134.0,152.0
4,1120000.0,22.2,960.0,179.0
3,886000.0,5.1,0.0,
3,601000.0,20.5,454.0,
4,810000.0,20.5,639.0,
5,945000.0,20.5,700.0,
3,500000.0,20.5,330.0,118.0
2,747500.0,2.7,0.0,
1,420000.0,2.7,0.0,43.0
2,460000.0,2.7,0.0,63.0
2,1340000.0,2.7,0.0,133.0
2,580000.0,20.8,155.0,89.25
3,700000.0,22.2,638.0,105.0
3,627000.0,14.0,581.0,
1,360000.0,5.0,0.0,49.0
2,530000.0,5.0,0.0,
2,533000.0,5.0,463.0,
3,1180000.0,5.0,128.0,
4,1220000.0,8.2,750.0,185.0
3,500000.0,31.7,678.0,127.0
3,438000.0,31.7,606.0,96.0
3,910000.0,10.5,703.0,
4,650000.0,10.5,283.0,181.6
3,595000.0,10.5,557.0,
3,710000.0,10.5,697.0,
3,615000.0,10.5,358.0,27.0
4,859000.0,10.5,699.0,
3,2225000.0,10.2,829.0,
2,1950000.0,10.2,858.0,
4,2550000.0,10.2,861.0,
2,830000.0,10.2,180.0,
4,740000.0,18.0,1017.0,156.0
3,620000.0,18.0,360.0,
4,463500.0,18.4,371.0,156.0
3,530000.0,18.4,400.0,153.0
3,446000.0,18.4,326.0,162.0
3,520000.0,18.0,389.0,161.0
3,530000.0,18.0,343.0,119.0
5,725500.0,18.0,450.0,260.0
4,688000.0,15.5,645.0,
3,630000.0,15.5,655.0,
4,800000.0,15.5,876.0,
3,760000.0,15.5,654.0,
3,502000.0,15.5,198.0,143.0
4,1275000.0,15.5,812.0,33.0
5,1300000.0,15.5,767.0,
4,1215000.0,12.4,729.0,240.0
4,1320000.0,12.4,774.0,
2,731000.0,12.4,217.0,115.0
3,651000.0,15.3,526.0,116.0
3,631000.0,15.3,584.0,121.0
3,715500.0,15.3,685.0,
3,1110000.0,7.0,396.0,113.0
2,735000.0,4.1,0.0,84.0
2,920000.0,4.1,0.0,
1,350000.0,4.1,0.0,
3,822000.0,12.9,778.0,112.0
3,988000.0,17.2,653.0,119.0
3,855000.0,14.7,730.0,
3,630000.0,14.7,169.0,141.0
3,830000.0,14.5,598.0,104.4
3,710000.0,14.5,600.0,115.0
3,850000.0,14.5,766.0,
3,383000.0,14.7,548.0,95.0
4,463000.0,14.7,358.0,148.0
3,471500.0,14.7,530.0,
3,412500.0,14.7,583.0,
3,452000.0,14.7,567.0,121.0
4,665000.0,14.7,520.0,201.0
3,485000.0,14.7,633.0,88.0
4,510000.0,14.7,531.0,147.0
3,850000.0,6.4,269.0,111.0
3,915000.0,6.4,447.0,
5,1591000.0,16.7,923.0,
5,1490000.0,16.7,677.0,
4,1440000.0,6.8,240.0,170.0
3,400000.0,25.5,213.0,
3,620000.0,31.4,863.0,180.56
2,900000.0,6.3,463.0,123.5
4,1407000.0,6.3,446.0,152.0
2,1044000.0,6.3,197.0,
3,780000.0,10.4,195.0,192.0
3,555000.0,14.0,566.0,126.0
3,613000.0,10.5,465.0,
2,340000.0,10.5,100.0,
3,580000.0,10.5,175.0,110.0
3,627000.0,12.8,697.0,102.0
1,380000.0,6.3,0.0,
2,631500.0,6.3,0.0,
3,1185000.0,4.3,271.0,
4,1540000.0,10.2,668.0,205.0
4,1510000.0,21.5,387.0,
5,3812000.0,7.9,729.0,1.0
4,1450000.0,7.9,232.0,
3,1600000.0,9.7,314.0,
2,950000.0,9.7,327.0,
4,1755000.0,9.7,605.0,155.0
3,606000.0,23.2,424.0,94.0
3,537000.0,39.0,460.0,
3,900000.0,17.3,243.0,
3,1500000.0,17.3,594.0,
3,1435000.0,11.4,307.0,177.0
2,592000.0,13.8,121.0,
3,900000.0,13.8,264.0,
4,1780000.0,13.8,577.0,
3,1260000.0,13.8,669.0,138.0
3,620000.0,35.2,792.0,101.0
2,600000.0,17.3,0.0,74.0
3,1215000.0,17.3,314.0,
2,615000.0,13.4,3316.0,85.0
3,790000.0,25.0,868.0,
4,770000.0,25.0,723.0,1.0
4,1831000.0,10.9,662.0,
3,800000.0,8.6,591.0,
2,845000.0,10.5,100.0,110.0
1,495000.0,10.5,0.0,
2,760000.0,10.5,138.0,
3,1240000.0,10.5,206.0,
3,586000.0,14.0,677.0,
4,706000.0,14.0,752.0,115.0
3,550000.0,14.0,602.0,
4,456000.0,29.8,576.0,189.0
2,555000.0,6.4,207.0,
2,650000.0,5.2,108.0,70.0
4,1080000.0,5.2,256.0,
2,620000.0,4.0,123.0,79.0
2,683000.0,4.0,0.0,91.0
2,501000.0,4.0,71.0,47.0
